id,price
636,2601782
637,16490826
638,13371637
639,1813191
640,8530.1745
641,878.5074000000001
642,4995733
643,2104694
644,5321.888916666667
645,1025.0496666666668
646,3175522
647,1388482
648,5757.33
649,10882949
650,7342739
651,9209879
652,1211671
653,770731
654,9558735
655,1914.3
656,7533338
657,567978
658,3781563
659,706.3583333333332
660,624757
661,9016897
662,451.22
663,678.0983333333332
664,2094792
665,1874.9285
666,3217993
667,527.48
668,6750541
669,12244319
670,1010362
671,1814959
672,4754812
673,915959
674,4182709
675,7037132
676,1232653
677,2399208
678,881.59
679,543288
680,9282404
681,981202
682,1002604
683,12540676
684,2333932
685,2126686
686,738886
687,13201.06832380953
688,4628421
689,2835479
690,604937
691,889.20525
692,1202266
693,1916695
694,5450389
695,563.2203333333332
696,1234.11
697,3574057
698,2677.4481499999997
699,5563365
700,4552599
701,9807247
702,4539129
703,787466
704,4596571
705,14140.279178571429
706,810407
707,660263
708,7185807
709,1568.70205
710,838393
711,5412.6535
712,754839
713,5583.04
714,3045633
715,10857.2
716,11394998
717,982115
718,844942
719,10566356
720,1596438
721,5175215
722,590663
723,1947794
724,6761875
725,753968
726,12109912
727,2519759
728,662836
729,2979536
730,1906.83
731,888233
732,659752
733,1281682
734,701803
735,5380314
736,3613502
737,1416867
738,552563
739,13800768
740,1014739
741,3185588
742,3260.01
743,1536359
744,1410481
745,4247654
746,5009263
747,858317
748,5491292
749,2552.611666666667
750,8657524
751,588868
752,1124536
753,451194
754,407139
755,1283474
756,1116927
757,7189061
758,6656832
759,1662.69
760,471218
761,4997351
762,6655.56
763,3270128
764,843581
765,913027
766,6070595
767,1930757
768,3109389
769,842.63
770,1550669
771,5438556
772,7114032
773,588514
774,712646
775,5768051
776,714748
777,10175901
778,12045.74
779,805999
780,1313342
781,1003.6014166666666
782,989229
783,10945574
784,14297.053028571429
785,482637
786,975497
787,4709682
788,9851517
789,2923214
790,1099109
791,6976431
792,4285.69
793,1704274
794,7795193
795,670918
796,7654059
797,17057107
798,14836374
799,904089
800,4329454
801,9831113
802,922537
803,1721316
804,2763269
805,7280346
806,864854
807,3359.850666666667
808,14492437
809,5265592
810,3167551
811,702937
812,7130.84
813,3954319
814,1735695
815,900.91
816,1690211
817,1766.86
818,1222565
819,1140.7565
820,15037195
821,999129
822,4828186
823,13714634
824,590.65675
825,1634.2094666666665
826,686642
827,2717226
828,589.78
829,5256398
830,905405
831,3089.64
832,4075914
833,1351.67
834,866925
835,5370776
836,7813.11
837,694894
838,855726
839,2963.89225
840,4491747
841,6029557
842,4520279
843,865576
844,10429332
845,1826082
846,921544
847,5431989
848,959629
849,731441
850,2637756
851,11004366
852,490837
853,1937943
854,1316993
855,5536152
856,1886308
857,11011453
858,579002
859,6284287
860,4588567
861,2631811
862,637365
863,3107496
864,2036371
865,550289
866,6440058
867,1078882
868,1958.2904999999998
869,4631069
870,873218
871,866579
872,2749037
873,3372739
874,1653719
875,572426
876,1087.38125
877,14165946
878,786616
879,740.7402
880,1434602
881,5616892
882,4473.488333333333
883,615978
884,456544
885,604.76
886,604.6105
887,7043476
888,13640429
889,4462105
890,3264987
891,5159504
892,829245
893,5675.88
894,1104.9046666666668
895,1585923
896,2216473
897,4937702
898,620601
899,13363.519666666667
900,6939465
901,5259841
902,2496022
903,1775907
904,1635447
905,710.7654166666666
906,4491382
907,13176742
908,515.7106666666667
909,2213551
910,841054
911,8757283
912,1722799
913,15942696
914,4083541
915,1218.55
916,574235
917,1267662
918,717079
919,2103711
920,5851488
921,6507315
922,576678
923,6237899
924,1890224
925,11716263
926,5707132
927,665.67675
928,6481367
929,3776363
930,10797133
931,850287
932,3824672
933,4742126
934,4585116
935,7715828
936,4179622
937,2148.3155
938,6240201
939,14097187
940,4487.48075
941,1067944
942,12132704
943,1028954
944,761877
945,2237.74
946,572952
947,8357092
948,6004231
949,4404924
950,963677
951,591914
952,3552581
953,14089.92
954,4225378
955,15231928
956,917.08
957,510852
958,2261672
959,598597
960,1232971
961,7995618
962,2770528
963,465961
964,4002.4
965,2234408
966,4178155
967,989.3496666666667
968,3458448
969,4399.3475
970,8658085
971,2285.8
972,574.3017499999999
973,915.519916666667
974,10808105
975,14974694
976,995557
977,6054786
978,1450017
979,2327537
980,3525277
981,5607328
982,4192703
983,15116647
984,2095508
985,3715743
986,902766
987,1011112
988,6614769
989,16816.25
990,1189241
991,692629
992,6640305
993,6741124
994,722.31
995,4902.48
996,7301.5403333333325
997,1680.7356642857153
998,400.73
999,4509275
1000,8386995
1001,1037296
1002,4776416
1003,472384
1004,2634.4946999999997
1005,471082
1006,4404525
1007,8554612
1008,4276155
1009,679241
1010,720848
1011,1685.7295500000002
1012,1070.14
1013,823684
1014,859525
1015,761919
1016,1043.55
1017,4459.103333333334
1018,847.22225
1019,5405119
1020,2132139
1021,2412479
1022,2066495
1023,4515.69
1024,2262781
1025,2595751
1026,12692.56
1027,2588661
1028,2906737
1029,2112.76
1030,4423375
1031,2592.831488095238
1032,658104
1033,1850.2092333333333
1034,12064721
1035,2761138
1036,5055.7405
1037,2398.7323833333335
1038,648806
1039,584.2
1040,2896526
1041,2610709
1042,1306357
1043,3690731
1044,16166202
1045,15379.316299999999
1046,1032011
1047,5871796
1048,6176031
1049,1044344
1050,10435623
1051,4348.08
1052,5404688
1053,576783
1054,482999
1055,3015435
1056,2254632
1057,4236469
1058,618183
1059,1999.24
1060,16597.604583333337
1061,529357
1062,609173
1063,2193069
1064,1617373
1065,6548832
1066,585265
1067,2405.7086666666664
1068,717388
1069,4192608
1070,4173195
1071,1016225
1072,2217632
1073,476.95
1074,1862805
1075,1679048
1076,3494.28
1077,5501722
1078,1345032
1079,3891.73
1080,5380.87
1081,10635.96
1082,1762331
1083,4730265
1084,5075844
1085,599.5365
1086,5302164
1087,792547
1088,1158583
1089,581464
1090,814359
1091,3482374
1092,696.8698333333334
1093,866.8362000000001
1094,14410.827095238092
1095,3285.36085
1096,9796729
1097,2182.2994
1098,760308
1099,1972248
1100,842128
1101,1646.75845
1102,2337216
1103,7797.25
1104,6594524
1105,860805
1106,585.17
1107,1064771
1108,8335922
1109,11463917
1110,3116157
1111,888866
1112,5186922
1113,6612.061900000001
1114,4665392
1115,2629.586666666667
1116,11816.890666666668
1117,1033888
1118,12740881
1119,1634609
1120,525286
1121,1376081
1122,1150959
1123,2648.743488095238
1124,6997115
1125,736572
1126,3035022
1127,3490419
1128,2324509
1129,2731954
1130,929249
1131,2713.7583999999997
1132,803197
1133,3922435
1134,826598
1135,834.5071333333332
1136,1939448
1137,2818.6553333333336
1138,3642479
1139,3952488
1140,8588.914304761904
1141,10028853
1142,837028
1143,909551
1144,5122388
1145,607766
1146,1159246
1147,1013.5000000000001
1148,10177206
1149,4200054
1150,800.02
1151,912.44
1152,1778131
1153,4229445
1154,15366944
1155,1266302
1156,1750813
1157,660996
1158,829.8471
1159,10126.061733333334
1160,10931327
1161,7302091
1162,1102748
1163,12563.34
1164,2101106
1165,6898163
1166,2043309
1167,8257.9665
1168,880.75
1169,1059878
1170,7966347
1171,1014443
1172,13610395
1173,1706711
1174,2209.8323333333333
1175,12648464
1176,3610.1402880952382
1177,9845197
1178,656481
1179,562451
1180,576.1
1181,9993148
1182,6642716
1183,4377.0781333333325
1184,6682054
1185,2547481
1186,13526.745788095232
1187,5289926
1188,4755213
1189,2195992
1190,3806956
1191,749083
1192,1386281
1193,8585374
1194,8098832
1195,934002
1196,552.8088666666667
1197,5176226
1198,10492565
1199,2579.63
1200,1424855
1201,943.93
1202,4540383
1203,4658.6
1204,889.9044
1205,831437
1206,6650059
1207,13957321
1208,611257
1209,907366
1210,3099.8314333333337
1211,15261229
1212,993308
1213,5249716
1214,461312
1215,4744406
1216,6199281
1217,672315
1218,1025854
1219,4474.905866666667
1220,2189486
1221,3288287
1222,764499
1223,6993886
1224,520479
1225,783.1094166666668
1226,679893
1227,9128217
1228,569683
1229,12076711
1230,1770003
1231,8843.1995
1232,998.67
1233,2717052
1234,666172
1235,1746.14
1236,2323682
1237,848414
1238,10774633
1239,609785
1240,6288939
1241,12197406
1242,14635333
1243,647448
1244,2935362
1245,1748344
1246,1024.0691
1247,2065.4
1248,3380393
1249,12723981
1250,4289786
1251,966.4038
1252,879556
1253,743594
1254,2479782
1255,712029
1256,593756
1257,739854
1258,17312.439333333336
1259,1715335
1260,1272314
1261,1092418
1262,9472963
1263,598.0278
1264,1097.9730238095237
1265,14006243
1266,1808885
1267,3077259
1268,568394
1269,1431.21
1270,3888.08
1271,1776392
1272,8137.0485
1273,5399811
1274,4349086
1275,2252674
1276,4421928
1277,845.56
1278,621957
1279,7242.19
1280,9770993
1281,969891
1282,700979
1283,13049.304333333332
1284,1170376
1285,1203887
1286,567739
1287,964.29925
1288,4423396
1289,912019
1290,11220037
1291,989.74
1292,886283
1293,2193061
1294,1086766
1295,939353
1296,2021.81
1297,1212065
1298,1057547
1299,6986518
1300,2394349
1301,2988311
1302,1210146
1303,603988
1304,1179505
1305,16396888
1306,3619571
1307,4458223
1308,712154
1309,1948386
1310,2140653
1311,1011241
1312,3019024
1313,739912
1314,4180975
1315,426104
1316,15226155
1317,864.8605
1318,6582642
1319,3096923
1320,2214077
1321,2413.9483999999998
1322,5168429
1323,9199931
1324,4630382
1325,585879
1326,546174
1327,10143539
1328,5893023
1329,5206786
1330,8522357
1331,7368706
1332,5616547
1333,5477372
1334,717.72075
1335,5956091
1336,2840747
1337,699.8036666666668
1338,1544082
1339,1800.1644166666665
1340,15779.630716666667
1341,1079.91
1342,2319.13
1343,5365553
1344,722962
1345,4789463
1346,2714589
1347,1735582
1348,13138.1945
1349,8810342
1350,10628776
1351,14642.2515
1352,1565042
1353,457377
1354,2827.5975
1355,934523
1356,907214
1357,2032347
1358,540.8042666666666
1359,2260297
1360,942773
1361,3109953
1362,1132904
1363,13869.45
1364,1914244
1365,2543407
1366,488.7357857142857
1367,4189761
1368,619227
1369,736968
1370,1365761
1371,16046.7015
1372,618.59
1373,3443589
1374,2849.8828
1375,1689525
1376,1233109
1377,1001712
1378,5838294
1379,15164125
1380,935608
1381,1157734
1382,1717304
1383,910.32
1384,14558.58677619048
1385,14598511
1386,535294
1387,12311249
1388,488033
1389,4617425
1390,800.81
1391,3758196
1392,14116045
1393,2209.2350833333335
1394,6662961
1395,5454433
1396,4547208
1397,1722668
1398,6726328
1399,16979163
1400,2828.5851666666667
1401,1307368
1402,4975.66
1403,2993384
1404,1686.1993333333335
1405,701186
1406,4307571
1407,785593
1408,861345
1409,3197605
1410,5087525
1411,568307
1412,8095.269516666665
1413,1061.0559166666667
1414,1618553
1415,2584.7
1416,1816302
1417,4280871
1418,2266969
1419,634.4355
1420,6657527
1421,906684
1422,859089
1423,4432533
1424,12372294
1425,3089189
1426,467902
1427,871849
1428,4075289
1429,3153062
1430,1438.7888333333335
1431,4020403
1432,3703329
1433,2909602
1434,5284339
1435,5248.7
1436,1802784
1437,2716178
1438,4111105
1439,558.61
1440,1918.86
1441,743.9884047619043
1442,1086994
1443,7930719
1444,1839338
1445,3759199
1446,3866989
1447,948474
1448,7463956
1449,829238
1450,2631123
1451,6038886
1452,16747791
1453,8610683
1454,830.06
1455,2271.6968809523805
1456,4819946
1457,778266
1458,9087784
1459,835267
1460,860.87
1461,843.5606833333334
1462,807698
1463,699.82
1464,903453
1465,5532403
1466,2394215
1467,2450.99
1468,1428617
1469,4354563
1470,2945025
1471,481414
1472,14168.761199999999
1473,12463516
1474,3835041
1475,4911793
1476,600109
1477,3098567
1478,1747.43225
1479,12830983
1480,9164698
1481,4907.55
1482,1284536
1483,870784
1484,5706.7795
1485,543597
1486,11099349
1487,633805
1488,574196
1489,4490041
1490,611073
1491,3936962
1492,1291.3985
1493,12564.47
1494,2366.620500000001
1495,863577
1496,1780996
1497,841781
1498,7956.0455
1499,1514.9124166666666
1500,728711
1501,2684288
1502,1969972
1503,5903872
1504,9392875
1505,4554396
1506,5133.975666666667
1507,1910566
1508,17545.589333333333
1509,2508582
1510,5844749
1511,6882479
1512,2353897
1513,937126
1514,1636.2185000000002
1515,7321051
1516,1987022
1517,15316.12
1518,4003655
1519,574886
1520,5354583
1521,2478164
1522,893813
1523,683356
1524,910047
1525,5160476
1526,7965337
1527,702.83
1528,639875
1529,887627
1530,479.8843000000001
1531,637521
1532,1125378
1533,1768103
1534,5809419
1535,13141238
1536,2931174
1537,642821
1538,1141487
1539,801669
1540,5319324
1541,960133
1542,5074505
1543,847585
1544,599718
1545,16589413
1546,11274456
1547,3049513
1548,12464775
1549,10450438
1550,4680.41
1551,1899414
1552,4162.471833333333
1553,631655
1554,2596298
1555,1363.4408333333336
1556,2888554
1557,646.1102000000001
1558,4918.42
1559,2699.3521666666666
1560,1878776
1561,2562653
1562,6616372
1563,9060972
1564,3095504
1565,6172917
1566,8744.599642857142
1567,4657218
1568,8803324
1569,11504745
1570,615.1085
1571,4214344
1572,2743.7
1573,5342388
1574,985.8625
1575,3419899
1576,8248.9105
1577,4884.806514285714
1578,2246221
1579,9939183
1580,967896
1581,818487
1582,550238
1583,795.3
1584,2203812
1585,683.64
1586,6993075
1587,1325375
1588,1592651
1589,4559653
1590,4327669
1591,5260947
1592,14750213
1593,4896293
1594,1018311
1595,1651536
1596,705795
1597,736686
1598,839977
1599,4704438
1600,5369441
1601,714584
1602,10683918
1603,1651151
1604,2234587
1605,7259.2420999999995
1606,6529.797699999999
1607,10416622
1608,679735
1609,2854024
1610,16175878
1611,424583
1612,1000558
1613,2567208
1614,7025466
1615,455734
1616,1033114
1617,2417349
1618,728186
1619,1758.59
1620,987846
1621,2824071
1622,536341
1623,5119.44
1624,3305.4224
1625,9957932
1626,5923599
1627,1818612
1628,4867983
1629,5124819
1630,1132049
1631,596956
1632,3001149
1633,917574
1634,824.25
1635,3618192
1636,4645414
1637,2582061
1638,6759473
1639,11354849
1640,7695967
1641,1472369
1642,499311
1643,841535
1644,5221574
1645,7843.35175
1646,3885359
1647,695087
1648,2431016
1649,691536
1650,683718
1651,959647
1652,1819408
1653,4041861
1654,475609
1655,1431446
1656,2629.89
1657,8796.6065
1658,1678403
1659,10815014
1660,2208147
1661,1610488
1662,978216
1663,446.41833333333335
1664,3700664
1665,1108027
1666,847.5354138888891
1667,788.9308547619046
1668,555.17
1669,3273687
1670,534832
1671,824.35
1672,491229
1673,728705
1674,528714
1675,4961542
1676,6250246
1677,14215319
1678,767002
1679,640.7776666666666
1680,2312675
1681,930809
1682,4754741
1683,6187288
1684,2423.229416666667
1685,498851
1686,2041506
1687,3330015
1688,1741797
1689,4023.526321428572
1690,5290167
1691,4683868
1692,10188774
1693,4637307
1694,833557
1695,1995691
1696,2623003
1697,2390601
1698,685696
1699,604672
1700,464359
1701,15811271
1702,2629788
1703,555.6656666666667
1704,3097565
1705,16713317
1706,9624151
1707,12298172
1708,2357848
1709,4195.814166666667
1710,816373
1711,8488309
1712,1706552
1713,9222144
1714,697018
1715,7923368
1716,16656512
1717,4159587
1718,940.9637333333333
1719,1206936
1720,691402
1721,1776327
1722,3030394
1723,3107242
1724,1077263
1725,575182
1726,3366578
1727,926333
1728,826109
1729,4456447
1730,11340.399666666668
1731,904.6093333333334
1732,676572
1733,404826
1734,11148065
1735,4834.949666666666
1736,7258925
1737,3704158
1738,4566737
1739,13906844
1740,13371.5952
1741,11649661
1742,3237507
1743,8454518
1744,1422832
1745,13576.13345
1746,8583554
1747,4913.22
1748,3280.01285
1749,861826
1750,17961554
1751,3602724
1752,1668286
1753,848747
1754,2503371
1755,15779969
1756,1439719
1757,1950873
1758,1601997
1759,1628.5091666666667
1760,2132746
1761,2488428
1762,2580668
1763,1363099
1764,13533.329333333335
1765,1000.9613333333334
1766,4657421
1767,1658141
1768,1003278
1769,958859
1770,6602133
1771,5473272
1772,657537
1773,595.61
1774,1784296
1775,5736711
1776,942325
1777,1251.668511904762
1778,981631
1779,767436
1780,1308679
1781,6585445
1782,5333.221666666667
1783,2410.94
1784,470495
1785,761.1444428571428
1786,11804534
1787,12501635
1788,2036982
1789,4677227
1790,753412
1791,1412559
1792,4180982
1793,13546.42
1794,779858
1795,16851.43061904762
1796,1794408
1797,1036152
1798,4209524
1799,7643303
1800,1848337
1801,3515914
1802,675.97
1803,2329.18
1804,975.3833333333333
1805,2396032
1806,7537.96
1807,785131
1808,912287
1809,2389022
1810,2688993
1811,547025
1812,896.3052999999999
1813,2970667
1814,1141722
1815,6803328
1816,3378.242166666667
1817,548565
1818,3289702
1819,823048
1820,520.38
1821,11800187
1822,5205235
1823,1378258
1824,4633291
1825,9466.65
1826,6661.857250000001
1827,768279
1828,11375127
1829,649269
1830,1756161
1831,2279106
1832,6539558
1833,3659797
1834,557401
1835,13103591
1836,3273348
1837,494593
1838,6442368
1839,4733962
1840,1038429
1841,1987.0090476190471
1842,659297
1843,1065864
1844,5342594
1845,705723
1846,3495.96
1847,3526097
1848,1172.2376666666664
1849,733739
1850,889283
1851,3514205
1852,2041645
1853,418496
1854,2902475
1855,3177422
1856,9903035
1857,4257212
1858,419841
1859,5727128
1860,2897678
1861,617403
1862,1206019
1863,10959919
1864,664228
1865,2942.81
1866,1200677
1867,4267681
1868,433.68
1869,7660323
1870,4673162
1871,1426.76
1872,4501768
1873,7457525
1874,3248274
1875,653828
1876,14377118
1877,4981944
1878,6934436
1879,853611
1880,3362964
1881,4789469
1882,15281895
1883,5483682
1884,2293961
1885,590312
1886,1047009
1887,1591.4293333333333
1888,712713
1889,1061.2753333333335
1890,11762512
1891,5266838
1892,761364
1893,2186222
1894,484766
1895,5475.839599999999
1896,931406
1897,2983272
1898,2542672
1899,3001328
1900,925.5230000000001
1901,1184113
1902,7425628
1903,512941
1904,5068645
1905,10501.092333333332
1906,2618529
1907,990087
1908,8059539
1909,702451
1910,1433913
1911,8433219
1912,9408879
1913,16668575
1914,1197373
1915,4367605
1916,9121437
1917,17372.34
1918,539797
1919,15968442
1920,2747883
1921,1003.5805833333333
1922,1637718
1923,1904543
1924,4291132
1925,5727.0335
1926,2349295
1927,5764892
1928,1372415
1929,1170477
1930,1000244
1931,777092
1932,2737715
1933,710529
1934,2708194
1935,4292225
1936,5646326
1937,1360006
1938,667.7225
1939,1341772
1940,1145563
1941,4803814
1942,1297755
1943,2985712
1944,4433786
1945,889121
1946,3583326
1947,3873013
1948,508953
1949,3665303
1950,1290451
1951,563393
1952,1310755
1953,828145
1954,870245
1955,2656891
1956,1410072
1957,3353.87
1958,1183.82
1959,601491
1960,4264697
1961,935.2724166666666
1962,696211
1963,3324.2675
1964,6692065
1965,2716677
1966,8840735
1967,529354
1968,2211374
1969,16076818
1970,2685.0371333333333
1971,761.77825
1972,4529818
1973,1084408
1974,9120016
1975,1090559
1976,1010078
1977,3646537
1978,905005
1979,679.4944285714286
1980,5582876
1981,653519
1982,1050933
1983,853.9715
1984,555114
1985,4041.26
1986,1920267
1987,1816236
1988,16651497
1989,679817
1990,5953065
1991,12292.857000000002
1992,757727
1993,9549865
1994,1362963
1995,5512694
1996,6245002
1997,5428646
1998,10385881
1999,2197702
2000,2398113
2001,1332849
2002,7833694
2003,1704611
2004,1523.06
2005,827671
2006,726.7985
2007,1060948
2008,8344693
2009,693096
2010,1256569
2011,512.0140666666666
2012,1063.8169285714287
2013,3974716
2014,4049.37
2015,2763116
2016,2470.3614
2017,5006.432833333334
2018,4705118
2019,5797888
2020,2223204
2021,1563451
2022,5445908
2023,720436
2024,5269424
2025,15072136
2026,865556
2027,7503079
2028,670786
2029,847126
2030,901187
2031,5397594
2032,806347
2033,6432396
2034,6238.478766666666
2035,699515
2036,10277234
2037,625.5470666666666
2038,15981319
2039,938.9135285714285
2040,1524.526860714286
2041,2918079
2042,5715876
2043,4135623
2044,949575
